$SUMMARY
Experiment Type : Continuous Scan
Experiment Name : egg PC, Number : 39
Experiment Description : 
Software Version : v2.03
Experiment start time : 01/12/2009  14:02:11
Temp. Setpoint   : 25.00 deg C
Scan Start : 60.000 deg.
Scan End   : 70.000 deg.
Scan Step  :  0.001 deg.
Scan Rate  : 25.000 deg./min.
Number of Repeats : 1
Wait Time Between Repeats  : 0.100 sec
Prism Position   : Sample Position
Laser/Polarization : GREEN S
Sample Temperature : 25.04 degC.
Normalization:
Normalize 0 pct. Value (Dark Sample) = -0.001
Normalize 0 pct. Value (Dark Ref.) = -0.000
RED Correction:
Normalize Angle = 65.000
Normalize 100 pct. Value P = 3.392844
Normalize 100 pct. Value S = 3.307350
Initial Reference Value P = 4.022547
Initial Reference Value S = 3.858709
GREEN Correction:
Normalize Angle = 65.000
Normalize 100 pct. Value P = 2.969579
Normalize 100 pct. Value S = 2.658902
Initial Reference Value P = 2.722457
Initial Reference Value S = 2.508218
65 deg Start of Scan Raw Sample =   2.5661
65 deg Start of Scan Raw Reference =   2.6076
65 deg Start of Scan Reflectance =   2.4691

$DATA
$MDCNAME:
$MDCDATA:1:2:3
 X	Reflectance	Raw_Sample	Raw_Reference
60.32505 	0.96774  	2.53050  	2.61368  
60.32615 	0.96765  	2.53157  	2.61464  
60.32724 	0.96796  	2.53281  	2.61503  
60.32818 	0.96793  	2.53344  	2.61516  
60.32927 	0.96707  	2.53381  	2.61588  
60.33037 	0.96675  	2.53329  	2.61551  
60.33146 	0.96616  	2.53196  	2.61512  
60.33240 	0.96583  	2.53093  	2.61442  
60.33350 	0.96552  	2.53017  	2.61433  
60.33459 	0.96562  	2.53069  	2.61490  
60.33553 	0.96573  	2.53087  	2.61464  
60.33662 	0.96609  	2.53255  	2.61516  
60.33772 	0.96672  	2.53433  	2.61529  
60.33881 	0.96666  	2.53508  	2.61590  
60.33975 	0.96708  	2.53433  	2.61547  
60.34084 	0.96760  	2.53290  	2.61446  
60.34193 	0.96763  	2.53144  	2.61436  
60.34287 	0.96790  	2.53093  	2.61431  
60.34396 	0.96736  	2.53039  	2.61455  
60.34506 	0.96705  	2.53128  	2.61499  
60.34615 	0.96703  	2.53176  	2.61521  
60.34709 	0.96699  	2.53292  	2.61536  
60.34819 	0.96707  	2.53364  	2.61534  
60.34928 	0.96686  	2.53346  	2.61525  
60.35022 	0.96700  	2.53335  	2.61490  
60.35131 	0.96696  	2.53233  	2.61455  
60.35241 	0.96654  	2.53274  	2.61492  
60.35350 	0.96643  	2.53113  	2.61409  
60.35444 	0.96637  	2.53106  	2.61416  
60.35553 	0.96633  	2.53154  	2.61468  
60.35662 	0.96663  	2.53226  	2.61473  
60.35756 	0.96690  	2.53211  	2.61449  
60.35865 	0.96740  	2.53407  	2.61560  
60.35975 	0.96860  	2.53338  	2.61418  
60.36084 	0.96866  	2.53407  	2.61484  
60.36178 	0.96856  	2.53331  	2.61475  
60.36288 	0.96839  	2.53209  	2.61436  
60.36397 	0.96776  	2.53202  	2.61525  
60.36491 	0.96738  	2.53224  	2.61582  
60.36600 	0.96728  	2.53133  	2.61484  
60.36710 	0.96786  	2.53137  	2.61418  
60.36819 	0.96816  	2.53120  	2.61322  
60.36913 	0.96793  	2.53379  	2.61460  
60.37022 	0.96746  	2.53407  	2.61499  
60.37132 	0.96765  	2.53468  	2.61479  
60.37225 	0.96726  	2.53440  	2.61503  
60.37334 	0.96732  	2.53401  	2.61473  
60.37444 	0.96698  	2.53200  	2.61446  
60.37553 	0.96704  	2.53200  	2.61468  
60.37647 	0.96767  	2.53159  	2.61396  
60.37757 	0.96843  	2.53148  	2.61324  
60.37866 	0.96839  	2.53253  	2.61407  
60.37960 	0.96864  	2.53385  	2.61457  
60.38069 	0.96910  	2.53438  	2.61422  
60.38178 	0.96856  	2.53494  	2.61542  
60.38288 	0.96862  	2.53281  	2.61431  
60.38381 	0.96836  	2.53176  	2.61394  
60.38491 	0.96800  	2.53139  	2.61429  
60.38600 	0.96781  	2.53146  	2.61431  
60.38694 	0.96744  	2.53185  	2.61462  
60.38803 	0.96832  	2.53172  	2.61331  
60.38913 	0.96814  	2.53499  	2.61518  
60.39022 	0.96833  	2.53514  	2.61484  
60.39116 	0.96814  	2.53566  	2.61540  
60.39225 	0.96849  	2.53447  	2.61464  
60.39334 	0.96878  	2.53250  	2.61357  
60.39428 	0.96844  	2.53120  	2.61331  
60.39538 	0.96822  	2.53178  	2.61422  
60.39647 	0.96834  	2.53196  	2.61433  
60.39756 	0.96887  	2.53154  	2.61359  
60.39850 	0.96879  	2.53178  	2.61377  
60.39959 	0.96822  	2.53281  	2.61529  
60.40069 	0.96892  	2.53268  	2.61440  
60.40163 	0.96875  	2.53233  	2.61444  
60.40272 	0.96913  	2.53133  	2.61311  
60.40381 	0.96812  	2.53196  	2.61460  
60.40491 	0.96841  	2.53198  	2.61416  
60.40584 	0.96855  	2.53242  	2.61433  
60.40694 	0.96886  	2.53259  	2.61405  
60.40803 	0.96870  	2.53329  	2.61453  
60.40897 	0.96873  	2.53392  	2.61497  
60.41006 	0.96878  	2.53390  	2.61481  
60.41115 	0.96891  	2.53331  	2.61418  
60.41225 	0.96857  	2.53270  	2.61427  
60.41319 	0.96869  	2.53279  	2.61431  
60.41428 	0.96854  	2.53189  	2.61412  
60.41537 	0.96783  	2.53174  	2.61494  
60.41631 	0.96760  	2.53224  	2.61595  
60.41740 	0.96726  	2.53157  	2.61608  
60.41850 	0.96791  	2.53104  	2.61484  
60.41959 	0.96848  	2.53054  	2.61368  
60.42052 	0.96885  	2.53211  	2.61416  
60.42162 	0.96887  	2.53322  	2.61477  
60.42271 	0.96952  	2.53394  	2.61427  
60.42365 	0.96954  	2.53449  	2.61481  
60.42474 	0.97003  	2.53558  	2.61521  
60.42584 	0.97020  	2.53462  	2.61486  
60.42693 	0.96935  	2.53235  	2.61440  
60.42787 	0.96841  	2.53174  	2.61492  
60.42896 	0.96884  	2.53091  	2.61383  
60.43005 	0.96862  	2.53178  	2.61440  
60.43099 	0.96828  	2.53244  	2.61468  
60.43209 	0.96933  	2.53320  	2.61377  
60.43318 	0.96987  	2.53566  	2.61462  
60.43427 	0.96985  	2.53542  	2.61453  
60.43521 	0.96946  	2.53342  	2.61396  
60.43630 	0.96899  	2.53246  	2.61407  
60.43740 	0.96853  	2.53174  	2.61431  
60.43833 	0.96823  	2.53226  	2.61497  
60.43943 	0.96794  	2.53303  	2.61595  
60.44052 	0.97028  	2.53185  	2.61266  
60.44161 	0.97136  	2.53584  	2.61370  
60.44255 	0.97133  	2.53717  	2.61440  
60.44364 	0.97091  	2.53693  	2.61468  
60.44474 	0.97105  	2.53518  	2.61333  
60.44567 	0.97077  	2.53375  	2.61270  
60.44677 	0.97034  	2.53285  	2.61281  
60.44786 	0.96900  	2.53338  	2.61442  
60.44895 	0.96990  	2.53274  	2.61287  
60.44989 	0.97018  	2.53327  	2.61248  
60.45098 	0.97077  	2.53481  	2.61259  
60.45208 	0.97052  	2.53575  	2.61337  
